Departamento,Provincia,Distrito,lenha_pct,code,key
Ayacucho,Víctor Fajardo,Colca,0.892950391644909,051007,AYACUCHO_VICTOR FAJARDO_COLCA
Ayacucho,Víctor Fajardo,Huamanquiquia,0.901369863013699,051008,AYACUCHO_VICTOR FAJARDO_HUAMANQUIQUIA
Ayacucho,Víctor Fajardo,Huancaraylla,0.874485596707819,051009,AYACUCHO_VICTOR FAJARDO_HUANCARAYLLA
Ayacucho,Víctor Fajardo,Hualla,0.876811594202899,051010,AYACUCHO_VICTOR FAJARDO_HUAYA
Ayacucho,Víctor Fajardo,Sarhua,0.935649935649936,051011,AYACUCHO_VICTOR FAJARDO_SARHUA
Ayacucho,Víctor Fajardo,Vilcanchos,0.877790834312573,051012,AYACUCHO_VICTOR FAJARDO_VILCANCHOS
Ayacucho,Vilcas Huamán,Vilcas Huamán,0.873284537968893,051101,AYACUCHO_VILCAS-HUAMAN_VILCAS HUAMAN
Ayacucho,Vilcas Huamán,Accomarca,0.959798994974874,051102,AYACUCHO_VILCAS-HUAMAN_ACCOMARCA
Ayacucho,Vilcas Huamán,Carhuanca,0.867816091954023,051103,AYACUCHO_VILCAS-HUAMAN_CARHUANCA
Ayacucho,Vilcas Huamán,Concepción,0.952879581151832,051104,AYACUCHO_VILCAS-HUAMAN_CONCEPCION
Ayacucho,Vilcas Huamán,Huambalpa,0.950331125827815,051105,AYACUCHO_VILCAS-HUAMAN_HUAMBALPA
Ayacucho,Vilcas Huamán,Independencia,0.983490566037736,051106,AYACUCHO_VILCAS-HUAMAN_INDEPENDENCIA
Ayacucho,Vilcas Huamán,Saurama,0.99234693877551,051107,AYACUCHO_VILCAS-HUAMAN_SAURAMA
Ayacucho,Vilcas Huamán,Vischongo,0.945381526104418,051108,AYACUCHO_VILCAS-HUAMAN_VISCHONGO
Cajamarca,Cajamarca,Cajamarca,0.35641773728481,060101,CAJAMARCA_CAJAMARCA_CAJAMARCA
Cajamarca,Cajamarca,Asunción,0.939419087136929,060102,CAJAMARCA_CAJAMARCA_ASUNCION
Cajamarca,Cajamarca,Chetilla,0.977560975609756,060103,CAJAMARCA_CAJAMARCA_CHETILLA
Cajamarca,Cajamarca,Cospan,0.968683651804671,060104,CAJAMARCA_CAJAMARCA_COSPAN
Cajamarca,Cajamarca,Encañada,0.979422502489213,060105,CAJAMARCA_CAJAMARCA_ENCANADA
Cajamarca,Cajamarca,Jesús,0.934615384615385,060106,CAJAMARCA_CAJAMARCA_JESUS
Cajamarca,Cajamarca,Llacanora,0.949519230769231,060107,CAJAMARCA_CAJAMARCA_LLACANORA
Cajamarca,Cajamarca,Los Baños del Inca,0.712710250714059,060108,CAJAMARCA_CAJAMARCA_LOS BANOS DEL INCA
Cajamarca,Cajamarca,Magdalena,0.831869009584665,060109,CAJAMARCA_CAJAMARCA_MAGDALENA
Cajamarca,Cajamarca,Matara,0.924143556280587,060110,CAJAMARCA_CAJAMARCA_MATARA
Cajamarca,Cajamarca,Namora,0.947330447330447,060111,CAJAMARCA_CAJAMARCA_NAMORA
Cajamarca,Cajamarca,San Juan,0.924089852827266,060112,CAJAMARCA_CAJAMARCA_SAN JUAN
Cajamarca,Cajabamba,Cajabamba,0.689549292685602,060201,CAJAMARCA_CAJABAMBA_CAJABAMBA
Cajamarca,Cajabamba,Cachachi,0.967969691751335,060202,CAJAMARCA_CAJABAMBA_CACHACHI
Cajamarca,Cajabamba,Condebamba,0.967791022064418,060203,CAJAMARCA_CAJABAMBA_CONDEBAMBA
Cajamarca,Cajabamba,Sitacocha,0.954692556634304,060204,CAJAMARCA_CAJABAMBA_SITACOCHA
Cajamarca,Celendín,Celendín,0.631419175309891,060301,CAJAMARCA_CELENDIN_CELENDIN
Cajamarca,Celendín,Chumuch,0.967234600262123,060302,CAJAMARCA_CELENDIN_CHUMUCH
Cajamarca,Celendín,Cortegana,0.969398340248963,060303,CAJAMARCA_CELENDIN_CORTEGANA
Cajamarca,Celendín,Huasmin,0.973524041387705,060304,CAJAMARCA_CELENDIN_HUASMIN
Cajamarca,Celendín,Jorge Chávez,0.950310559006211,060305,CAJAMARCA_CELENDIN_JORGE CHAVEZ
Cajamarca,Celendín,José Galvez,0.902589395807645,060306,CAJAMARCA_CELENDIN_JOSE GALVEZ
Cajamarca,Celendín,Miguel Iglesias,0.974683544303798,060307,CAJAMARCA_CELENDIN_MIGUEL IGLESIAS
Cajamarca,Celendín,Oxamarca,0.98390092879257,060308,CAJAMARCA_CELENDIN_OXAMARCA
Cajamarca,Celendín,Sorochuco,0.966824644549763,060309,CAJAMARCA_CELENDIN_SOROCHUCO
Cajamarca,Celendín,Sucre,0.886408404464872,060310,CAJAMARCA_CELENDIN_SUCRE
Cajamarca,Celendín,Utco,0.975460122699386,060311,CAJAMARCA_CELENDIN_UTCO
Cajamarca,Celendín,La Libertad de Pallan,0.977846470891293,060312,CAJAMARCA_CELENDIN_LA LIBERTAD DE PALLAN
Cajamarca,Chota,Chota,0.658097511080805,060401,CAJAMARCA_CHOTA_CHOTA
Cajamarca,Chota,Anguia,0.980707395498392,060402,CAJAMARCA_CHOTA_ANGUIA
Cajamarca,Chota,Chadin,0.97282099343955,060403,CAJAMARCA_CHOTA_CHADIN
Cajamarca,Chota,Chiguirip,0.981083404987102,060404,CAJAMARCA_CHOTA_CHIGUIRIP
Cajamarca,Chota,Chimban,0.9664,060405,CAJAMARCA_CHOTA_CHIMBAN
Cajamarca,Chota,Choropampa,0.943164362519201,060406,CAJAMARCA_CHOTA_CHOROPAMPA
Cajamarca,Chota,Cochabamba,0.900229357798165,060407,CAJAMARCA_CHOTA_COCHABAMBA
Cajamarca,Chota,Conchan,0.969920544835414,060408,CAJAMARCA_CHOTA_CONCHAN
Cajamarca,Chota,Huambos,0.926693227091634,060409,CAJAMARCA_CHOTA_HUAMBOS
Cajamarca,Chota,Lajas,0.921404682274248,060410,CAJAMARCA_CHOTA_LAJAS
Cajamarca,Chota,Llama,0.842492427520554,060411,CAJAMARCA_CHOTA_LLAMA
Cajamarca,Chota,Miracosta,0.966887417218543,060412,CAJAMARCA_CHOTA_MIRACOSTA
Cajamarca,Chota,Paccha,0.912,060413,CAJAMARCA_CHOTA_PACCHA
Cajamarca,Chota,Pion,0.895377128953771,060414,CAJAMARCA_CHOTA_PION
Cajamarca,Chota,Querocoto,0.919429290809903,060415,CAJAMARCA_CHOTA_QUEROCOTO
Cajamarca,Chota,San Juan de Licupis,0.968354430379747,060416,CAJAMARCA_CHOTA_SAN JUAN DE LICUPIS
Cajamarca,Chota,Tacabamba,0.905482041587902,060417,CAJAMARCA_CHOTA_TACABAMBA
Cajamarca,Chota,Tocmoche,0.937106918238994,060418,CAJAMARCA_CHOTA_TOCMOCHE
Cajamarca,Chota,Chalamarca,0.957723035952064,060419,CAJAMARCA_CHOTA_CHALAMARCA
Cajamarca,Contumazá,Contumazá,0.809544282029235,060501,CAJAMARCA_CONTUMAZA_CONTUMAZA
Cajamarca,Contumazá,Chilete,0.432530120481928,060502,CAJAMARCA_CONTUMAZA_CHILETE
Cajamarca,Contumazá,Cupisnique,0.943946188340807,060503,CAJAMARCA_CONTUMAZA_CUPISNIQUE
Cajamarca,Contumazá,Guzmango,0.968,060504,CAJAMARCA_CONTUMAZA_GUZMANGO
Cajamarca,Contumazá,San Benito,0.839854413102821,060505,CAJAMARCA_CONTUMAZA_SAN BENITO
Cajamarca,Contumazá,Santa Cruz de Toled,0.977848101265823,060506,CAJAMARCA_CONTUMAZA_SANTA CRUZ DE TOLED
Cajamarca,Contumazá,Tantarica,0.823329558323896,060507,CAJAMARCA_CONTUMAZA_TANTARICA
Cajamarca,Contumazá,Yonan,0.56420233463035,060508,CAJAMARCA_CONTUMAZA_YONAN
Cajamarca,Cutervo,Cutervo,0.735294117647059,060601,CAJAMARCA_CUTERVO_CUTERVO
Cajamarca,Cutervo,Callayuc,0.917601683029453,060602,CAJAMARCA_CUTERVO_CALLAYUC
Cajamarca,Cutervo,Choros,0.883538633818589,060603,CAJAMARCA_CUTERVO_CHOROS
Cajamarca,Cutervo,Cujillo,0.939218523878437,060604,CAJAMARCA_CUTERVO_CUJILLO
Cajamarca,Cutervo,La Ramada,0.902504472271914,060605,CAJAMARCA_CUTERVO_LA RAMADA
Cajamarca,Cutervo,Pimpingos,0.948801036941024,060606,CAJAMARCA_CUTERVO_PIMPINGOS
Cajamarca,Cutervo,Querocotillo,0.928948758584258,060607,CAJAMARCA_CUTERVO_QUEROCOTILLO
Cajamarca,Cutervo,San Andrés de Cutervo,0.93744787322769,060608,CAJAMARCA_CUTERVO_SAN ANDRES DE CUTERVO
Cajamarca,Cutervo,San Juan de Cutervo,0.906367041198502,060609,CAJAMARCA_CUTERVO_SAN JUAN DE CUTERVO
Cajamarca,Cutervo,San Luis de Lucma,0.964143426294821,060610,CAJAMARCA_CUTERVO_SAN LUIS DE LUCMA
Cajamarca,Cutervo,Santa Cruz,0.925587467362924,060611,CAJAMARCA_CUTERVO_SANTA CRUZ
Cajamarca,Cutervo,Santo Domingo de la Capilla,0.926705370101597,060612,CAJAMARCA_CUTERVO_SANTO DOMINGO DE LA CAPILLA
Cajamarca,Cutervo,Santo Tomas,0.835066864784547,060613,CAJAMARCA_CUTERVO_SANTO TOMAS
Cajamarca,Cutervo,Socota,0.854383358098068,060614,CAJAMARCA_CUTERVO_SOCOTA
Cajamarca,Cutervo,Toribio Casanova,0.908333333333333,060615,CAJAMARCA_CUTERVO_TORIBIO CASANOVA
Cajamarca,Hualgayoc,Bambamarca,0.840608237783574,060701,CAJAMARCA_HUALGAYOC_BAMBAMARCA
Cajamarca,Hualgayoc,Chugur,0.963785046728972,060702,CAJAMARCA_HUALGAYOC_CHUGUR
Cajamarca,Hualgayoc,Hualgayoc,0.924399434762129,060703,CAJAMARCA_HUALGAYOC_HUALGAYOC
Cajamarca,Jaén,Jaén,0.208627842655194,060801,CAJAMARCA_JAEN_JAEN
Cajamarca,Jaén,Bellavista,0.668092386655261,060802,CAJAMARCA_JAEN_BELLAVISTA
Cajamarca,Jaén,Chontali,0.907329105003524,060803,CAJAMARCA_JAEN_CHONTALI
Cajamarca,Jaén,Colasay,0.871265098537826,060804,CAJAMARCA_JAEN_COLASAY
Cajamarca,Jaén,Huabal,0.912730544309492,060805,CAJAMARCA_JAEN_HUABAL
Cajamarca,Jaén,Las Pirias,0.905781584582441,060806,CAJAMARCA_JAEN_LAS PIRIAS
Cajamarca,Jaén,Pomahuaca,0.804480651731161,060807,CAJAMARCA_JAEN_POMAHUACA
Cajamarca,Jaén,Pucara,0.503948667324778,060808,CAJAMARCA_JAEN_PUCARA
Cajamarca,Jaén,Sallique,0.9292656587473,060809,CAJAMARCA_JAEN_SALLIQUE
Cajamarca,Jaén,San Felipe,0.863636363636364,060810,CAJAMARCA_JAEN_SAN FELIPE
Cajamarca,Jaén,San José del Alto,0.889995022399204,060811,CAJAMARCA_JAEN_SAN JOSE DEL ALTO
Cajamarca,Jaén,Santa Rosa,0.885809682804674,060812,CAJAMARCA_JAEN_SANTA ROSA
Cajamarca,San Ignacio,San Ignacio,0.624021153259433,060901,CAJAMARCA_SAN IGNACIO_SAN IGNACIO
Cajamarca,San Ignacio,Chirinos,0.809385582970489,060902,CAJAMARCA_SAN IGNACIO_CHIRINOS
Cajamarca,San Ignacio,Huarango,0.832042772861357,060903,CAJAMARCA_SAN IGNACIO_HUARANGO
Cajamarca,San Ignacio,La Coipa,0.887394656625426,060904,CAJAMARCA_SAN IGNACIO_LA COIPA
Cajamarca,San Ignacio,Namballe,0.863326653306613,060905,CAJAMARCA_SAN IGNACIO_NAMBALLE
Cajamarca,San Ignacio,San José de Lourdes,0.848810275847547,060906,CAJAMARCA_SAN IGNACIO_SAN JOSE DE LOURDES
Cajamarca,San Ignacio,Tabaconas,0.875845602865101,060907,CAJAMARCA_SAN IGNACIO_TABACONAS
Cajamarca,San Marcos,Pedro Gálvez,0.759575526446692,061001,CAJAMARCA_SAN MARCOS_PEDRO GALVEZ
Cajamarca,San Marcos,Chancay,0.921649484536082,061002,CAJAMARCA_SAN MARCOS_CHANCAY
Cajamarca,San Marcos,Eduardo Villanueva,0.904242424242424,061003,CAJAMARCA_SAN MARCOS_EDUARDO VILLANUEVA
Cajamarca,San Marcos,Gregorio Pita,0.987341772151899,061004,CAJAMARCA_SAN MARCOS_GREGORIO PITA
Cajamarca,San Marcos,Ichocan,0.886645962732919,061005,CAJAMARCA_SAN MARCOS_ICHOCAN
Cajamarca,San Marcos,José Manuel Quiroz,0.97680412371134,061006,CAJAMARCA_SAN MARCOS_JOSE MANUEL QUIROZ
Cajamarca,San Marcos,José Sabogal,0.976109215017065,061007,CAJAMARCA_SAN MARCOS_JOSE SABOGAL
Cajamarca,San Miguel,San Miguel,0.814814814814815,061101,CAJAMARCA_SAN MIGUEL_SAN MIGUEL
Cajamarca,San Miguel,Bolívar,0.855913978494624,061102,CAJAMARCA_SAN MIGUEL_BOLIVAR
Cajamarca,San Miguel,Calquis,0.990061162079511,061103,CAJAMARCA_SAN MIGUEL_CALQUIS
Cajamarca,San Miguel,Catilluc,0.912138728323699,061104,CAJAMARCA_SAN MIGUEL_CATILLUC
Cajamarca,San Miguel,El Prado,0.958105646630237,061105,CAJAMARCA_SAN MIGUEL_EL PRADO
Cajamarca,San Miguel,La Florida,0.848101265822785,061106,CAJAMARCA_SAN MIGUEL_LA FLORIDA
Cajamarca,San Miguel,Llapa,0.931174089068826,061107,CAJAMARCA_SAN MIGUEL_LLAPA
Cajamarca,San Miguel,Nanchoc,0.897872340425532,061108,CAJAMARCA_SAN MIGUEL_NANCHOC
Cajamarca,San Miguel,Niepos,0.930817610062893,061109,CAJAMARCA_SAN MIGUEL_NIEPOS
Cajamarca,San Miguel,San Gregorio,0.928947368421053,061110,CAJAMARCA_SAN MIGUEL_SAN GREGORIO
Cajamarca,San Miguel,San Silvestre de Cochan,0.969773299748111,061111,CAJAMARCA_SAN MIGUEL_SAN SILVESTRE DE COCHAN
Cajamarca,San Miguel,Tongod,0.944444444444444,061112,CAJAMARCA_SAN MIGUEL_TONGOD
Cajamarca,San Miguel,Unión Agua Blanca,0.917622523461939,061113,CAJAMARCA_SAN MIGUEL_UNION AGUA BLANCA
Cajamarca,San Pablo,San Pablo,0.878681097407501,061201,CAJAMARCA_SAN PABLO_SAN PABLO
Cajamarca,San Pablo,San Bernardino,0.96412213740458,061202,CAJAMARCA_SAN PABLO_SAN BERNARDINO
Cajamarca,San Pablo,San Luis,0.954128440366973,061203,CAJAMARCA_SAN PABLO_SAN LUIS
Cajamarca,San Pablo,Tumbaden,0.98109243697479,061204,CAJAMARCA_SAN PABLO_TUMBADEN
Cajamarca,Santa Cruz,Santa Cruz,0.702525418169892,061301,CAJAMARCA_SANTA CRUZ_SANTA CRUZ
Cajamarca,Santa Cruz,Andabamba,0.971302428256071,061302,CAJAMARCA_SANTA CRUZ_ANDABAMBA
Cajamarca,Santa Cruz,Catache,0.884569138276553,061303,CAJAMARCA_SANTA CRUZ_CATACHE
Cajamarca,Santa Cruz,Chancaybaños,0.942969518190757,061304,CAJAMARCA_SANTA CRUZ_CHANCAYBANOS
Cajamarca,Santa Cruz,La Esperanza,0.965474722564735,061305,CAJAMARCA_SANTA CRUZ_LA ESPERANZA
Cajamarca,Santa Cruz,Ninabamba,0.922610015174507,061306,CAJAMARCA_SANTA CRUZ_NINABAMBA
Cajamarca,Santa Cruz,Pulan,0.939043209876543,061307,CAJAMARCA_SANTA CRUZ_PULAN
Cajamarca,Santa Cruz,Saucepampa,0.971887550200803,061308,CAJAMARCA_SANTA CRUZ_SAUCEPAMPA
Cajamarca,Santa Cruz,Sexi,0.91304347826087,061309,CAJAMARCA_SANTA CRUZ_SEXI
Cajamarca,Santa Cruz,Uticyacu,0.970430107526882,061310,CAJAMARCA_SANTA CRUZ_UTICYACU
Cajamarca,Santa Cruz,Yauyucan,0.925667828106852,061311,CAJAMARCA_SANTA CRUZ_YAUYUCAN
Callao,Callao,Callao,0.00367129350231342,070101,CALLAO_CALLAO_CALLAO
Callao,Callao,Bellavista,0.000296428042092782,070102,CALLAO_CALLAO_BELLAVISTA
Callao,Callao,Carmen de la Legua Reynoso,0.00138949196699957,070103,CALLAO_CALLAO_CARMEN DE LA LEGUA REYNOSO
Callao,Callao,La Perla,0.000396645512239347,070104,CALLAO_CALLAO_LA PERLA
Callao,Callao,La Punta,0.0,070105,CALLAO_CALLAO_LA PUNTA
Callao,Callao,Ventanilla,0.0589538693633171,070106,CALLAO_CALLAO_VENTANILLA
Callao,Callao,Mi Perú,0.029458041958042,070107,CALLAO_CALLAO_MI PERU
Cusco,Cusco,Cusco,0.121702735148113,080101,CUSCO_CUSCO_CUSCO
Cusco,Cusco,Ccorca,0.948579161028417,080102,CUSCO_CUSCO_CCORCA
Cusco,Cusco,Poroy,0.636094674556213,080103,CUSCO_CUSCO_POROY
Cusco,Cusco,San Jerónimo,0.176113092878848,080104,CUSCO_CUSCO_SAN JERONIMO
Cusco,Cusco,San Sebastian,0.112476370510397,080105,CUSCO_CUSCO_SAN SEBASTIAN
Cusco,Cusco,Santiago,0.113986376425292,080106,CUSCO_CUSCO_SANTIAGO
Cusco,Cusco,Saylla,0.417173766058147,080107,CUSCO_CUSCO_SAYLLA
Cusco,Cusco,Wanchaq,0.00581920903954802,080108,CUSCO_CUSCO_WANCHAQ
Cusco,Acomayo,Acomayo,0.824167312161115,080201,CUSCO_ACOMAYO_ACOMAYO
Cusco,Acomayo,Acopia,0.933250927070457,080202,CUSCO_ACOMAYO_ACOPIA
Cusco,Acomayo,Acos,0.935843793584379,080203,CUSCO_ACOMAYO_ACOS
Cusco,Acomayo,Mosoc Llacta,0.862921348314607,080204,CUSCO_ACOMAYO_MOSOC LLACTA
Cusco,Acomayo,Pomacanchi,0.868359191349318,080205,CUSCO_ACOMAYO_POMACANCHI
Cusco,Acomayo,Rondocan,0.922774869109948,080206,CUSCO_ACOMAYO_RONDOCAN
Cusco,Acomayo,Sangarara,0.88622754491018,080207,CUSCO_ACOMAYO_SANGARARA
Cusco,Anta,Anta,0.729807692307692,080301,CUSCO_ANTA_ANTA
Cusco,Anta,Ancahuasi,0.948869223205506,080302,CUSCO_ANTA_ANCAHUASI
Cusco,Anta,Cachimayo,0.576399394856278,080303,CUSCO_ANTA_CACHIMAYO
Cusco,Anta,Chinchaypujio,0.97581903276131,080304,CUSCO_ANTA_CHINCHAYPUJIO
Cusco,Anta,Huarocondo,0.91234221598878,080305,CUSCO_ANTA_HUAROCONDO
Cusco,Anta,Limatambo,0.895107977082415,080306,CUSCO_ANTA_LIMATAMBO
Cusco,Anta,Mollepata,0.818949343339587,080307,CUSCO_ANTA_MOLLEPATA
Cusco,Anta,Pucyura,0.832901554404145,080308,CUSCO_ANTA_PUCYURA
Cusco,Anta,Zurite,0.88,080309,CUSCO_ANTA_ZURITE
Cusco,Calca,Calca,0.466443514644351,080401,CUSCO_CALCA_CALCA
Cusco,Calca,Coya,0.85045871559633,080402,CUSCO_CALCA_COYA
Cusco,Calca,Lamay,0.726904922454484,080403,CUSCO_CALCA_LAMAY
Cusco,Calca,Lares,0.931388438681794,080404,CUSCO_CALCA_LARES
Cusco,Calca,Pisac,0.675137362637363,080405,CUSCO_CALCA_PISAC
Cusco,Calca,San Salvador,0.830575777630708,080406,CUSCO_CALCA_SAN SALVADOR
Cusco,Calca,Taray,0.92483660130719,080407,CUSCO_CALCA_TARAY
Cusco,Calca,Yanatile,0.860272153999336,080408,CUSCO_CALCA_YANATILE
Cusco,Canas,Yanaoca,0.337951148377689,080501,CUSCO_CANAS_YANAOCA
Cusco,Canas,Checca,0.0149683362118595,080502,CUSCO_CANAS_CHECCA
Cusco,Canas,Kunturkanki,0.0371287128712871,080503,CUSCO_CANAS_KUNTURKANKI
Cusco,Canas,Langui,0.197329376854599,080504,CUSCO_CANAS_LANGUI
Cusco,Canas,Layo,0.134592680047225,080505,CUSCO_CANAS_LAYO
Cusco,Canas,Pampamarca,0.442413162705667,080506,CUSCO_CANAS_PAMPAMARCA
Cusco,Canas,Quehue,0.0381593714927048,080507,CUSCO_CANAS_QUEHUE
Cusco,Canas,Tupac Amaru,0.565707133917397,080508,CUSCO_CANAS_TUPAC AMARU
Cusco,Canchis,Sicuani,0.407061920567701,080601,CUSCO_CANCHIS_SICUANI
Cusco,Canchis,Checacupe,0.735103626943005,080602,CUSCO_CANCHIS_CHECACUPE
Cusco,Canchis,Combapata,0.735783633841886,080603,CUSCO_CANCHIS_COMBAPATA
Cusco,Canchis,Marangani,0.642436149312377,080604,CUSCO_CANCHIS_MARANGANI
Cusco,Canchis,Pitumarca,0.630667765869745,080605,CUSCO_CANCHIS_PITUMARCA
Cusco,Canchis,San Pablo,0.368037135278515,080606,CUSCO_CANCHIS_SAN PABLO
Cusco,Canchis,San Pedro,0.832962138084632,080607,CUSCO_CANCHIS_SAN PEDRO
Cusco,Canchis,Tinta,0.779740871613663,080608,CUSCO_CANCHIS_TINTA
Cusco,Chumbivilcas,Santo Tomas,0.527628496623949,080701,CUSCO_CHUMBIVILCAS_SANTO TOMAS
Cusco,Chumbivilcas,Capacmarca,0.870942201108472,080702,CUSCO_CHUMBIVILCAS_CAPACMARCA
Cusco,Chumbivilcas,Chamaca,0.194022537971583,080703,CUSCO_CHUMBIVILCAS_CHAMACA
Cusco,Chumbivilcas,Colquemarca,0.899701237729407,080704,CUSCO_CHUMBIVILCAS_COLQUEMARCA
Cusco,Chumbivilcas,Livitaca,0.170738478622987,080705,CUSCO_CHUMBIVILCAS_LIVITACA
Cusco,Chumbivilcas,Llusco,0.934268833087149,080706,CUSCO_CHUMBIVILCAS_LLUSCO
Cusco,Chumbivilcas,Quiñota,0.863636363636364,080707,CUSCO_CHUMBIVILCAS_QUINOTA
Cusco,Chumbivilcas,Velille,0.118284228769497,080708,CUSCO_CHUMBIVILCAS_VELILLE
Cusco,Espinar,Espinar,0.149607044787425,080801,CUSCO_ESPINAR_ESPINAR
Cusco,Espinar,Condoroma,0.32,080802,CUSCO_ESPINAR_CONDOROMA
Cusco,Espinar,Coporaque,0.0243835616438356,080803,CUSCO_ESPINAR_COPORAQUE
Cusco,Espinar,Ocoruro,0.0418410041841004,080804,CUSCO_ESPINAR_OCORURO
Cusco,Espinar,Pallpata,0.0647607934655776,080805,CUSCO_ESPINAR_PALLPATA
Cusco,Espinar,Pichigua,0.016504854368932,080806,CUSCO_ESPINAR_PICHIGUA
Cusco,Espinar,Suyckutambo,0.428134556574924,080807,CUSCO_ESPINAR_SUYCKUTAMBO
Cusco,Espinar,Alto Pichigua,0.0109140518417462,080808,CUSCO_ESPINAR_ALTO PICHIGUA
Cusco,La Convención,Santa Ana,0.286182593017538,080901,CUSCO_LA CONVENCION_SANTA ANA
Cusco,La Convención,Echarate,0.858527925713505,080902,CUSCO_LA CONVENCION_ECHARATE
Cusco,La Convención,Huayopata,0.85241454150841,080903,CUSCO_LA CONVENCION_HUAYOPATA
Cusco,La Convención,Maranura,0.867486338797814,080904,CUSCO_LA CONVENCION_MARANURA
Cusco,La Convención,Ocobamba,0.899122807017544,080905,CUSCO_LA CONVENCION_OCOBAMBA
Cusco,La Convención,Quellouno,0.869025450031037,080906,CUSCO_LA CONVENCION_QUELLOUNO
Cusco,La Convención,Kimbiri,0.627977479428324,080907,CUSCO_LA CONVENCION_KIMBIRI
Cusco,La Convención,Santa Teresa,0.786641037962518,080908,CUSCO_LA CONVENCION_SANTA TERESA
Cusco,La Convención,Vilcabamba,0.915314730694354,080909,CUSCO_LA CONVENCION_VILCABAMBA
Cusco,La Convención,Pichari,0.475600063582896,080910,CUSCO_LA CONVENCION_PICHARI
Cusco,La Convención,Inkawasi,0.949010654490107,080911,CUSCO_LA CONVENCION_INKAWASI
Cusco,La Convención,Villa Virgen,0.784431137724551,080912,CUSCO_LA CONVENCION_VILLA VIRGEN
Cusco,La Convención,Villa Kintiarina,0.833644859813084,080913,CUSCO_LA CONVENCION_VILLA KINTIARINA
Cusco,La Convención,Megantoni,0.950511945392492,080914,CUSCO_LA CONVENCION_MEGANTONI
Cusco,Paruro,Paruro,0.849898580121704,081001,CUSCO_PARURO_PARURO
Cusco,Paruro,Accha,0.937875751503006,081002,CUSCO_PARURO_ACCHA
Cusco,Paruro,Ccapi,0.966900702106319,081003,CUSCO_PARURO_CCAPI
Cusco,Paruro,Colcha,0.974874371859297,081004,CUSCO_PARURO_COLCHA
Cusco,Paruro,Huanoquite,0.929824561403509,081005,CUSCO_PARURO_HUANOQUITE
Cusco,Paruro,Omacha,0.785892634207241,081006,CUSCO_PARURO_OMACHA
Cusco,Paruro,Paccaritambo,0.977238239757208,081007,CUSCO_PARURO_PACCARITAMBO
Cusco,Paruro,Pillpinto,0.885650224215247,081008,CUSCO_PARURO_PILLPINTO
Cusco,Paruro,Yaurisque,0.893987341772152,081009,CUSCO_PARURO_YAURISQUE
Cusco,Paucartambo,Paucartambo,0.780806030733546,081101,CUSCO_PAUCARTAMBO_PAUCARTAMBO
Cusco,Paucartambo,Caicay,0.89344262295082,081102,CUSCO_PAUCARTAMBO_CAICAY
Cusco,Paucartambo,Challabamba,0.906312028582771,081103,CUSCO_PAUCARTAMBO_CHALLABAMBA
Cusco,Paucartambo,Colquepata,0.971182795698925,081104,CUSCO_PAUCARTAMBO_COLQUEPATA
Cusco,Paucartambo,Huancarani,0.870299727520436,081105,CUSCO_PAUCARTAMBO_HUANCARANI
Cusco,Paucartambo,Kosñipata,0.814954682779456,081106,CUSCO_PAUCARTAMBO_KOSNIPATA
Cusco,Quispicanchi,Urcos,0.627140549273021,081201,CUSCO_QUISPICANCHI_URCOS
Cusco,Quispicanchi,Andahuaylillas,0.712140175219024,081202,CUSCO_QUISPICANCHI_ANDAHUAYLILLAS
Cusco,Quispicanchi,Camanti,0.518456375838926,081203,CUSCO_QUISPICANCHI_CAMANTI
Cusco,Quispicanchi,Ccarhuayo,0.753086419753086,081204,CUSCO_QUISPICANCHI_CCARHUAYO
Cusco,Quispicanchi,Ccatca,0.922212861555743,081205,CUSCO_QUISPICANCHI_CCATCA
Cusco,Quispicanchi,Cusipata,0.792569659442724,081206,CUSCO_QUISPICANCHI_CUSIPATA
Cusco,Quispicanchi,Huaro,0.610894941634241,081207,CUSCO_QUISPICANCHI_HUARO
Cusco,Quispicanchi,Lucre,0.670649738610904,081208,CUSCO_QUISPICANCHI_LUCRE
Cusco,Quispicanchi,Marcapata,0.661325564457393,081209,CUSCO_QUISPICANCHI_MARCAPATA
Cusco,Quispicanchi,Ocongate,0.544014904517932,081210,CUSCO_QUISPICANCHI_OCONGATE
Cusco,Quispicanchi,Oropesa,0.412490055688146,081211,CUSCO_QUISPICANCHI_OROPESA
Cusco,Quispicanchi,Quiquijana,0.835369993211134,081212,CUSCO_QUISPICANCHI_QUIQUIJANA
Cusco,Urubamba,Urubamba,0.435705368289638,081301,CUSCO_URUBAMBA_URUBAMBA
Cusco,Urubamba,Chinchero,0.875298940895114,081302,CUSCO_URUBAMBA_CHINCHERO
Cusco,Urubamba,Huayllabamba,0.773376623376623,081303,CUSCO_URUBAMBA_HUAYLLABAMBA
Cusco,Urubamba,Machupicchu,0.209677419354839,081304,CUSCO_URUBAMBA_MACHUPICCHU
Cusco,Urubamba,Maras,0.916888652104422,081305,CUSCO_URUBAMBA_MARAS
Cusco,Urubamba,Ollantaytambo,0.748214285714286,081306,CUSCO_URUBAMBA_OLLANTAYTAMBO
Cusco,Urubamba,Yucay,0.545806451612903,081307,CUSCO_URUBAMBA_YUCAY
Huancavelica,Huancavelica,Huancavelica,0.21862582781457,090101,HUANCAVELICA_HUANCAVELICA_HUANCAVELICA
